itemid,type,baseprice
26819,Larger Plate,11.30
26820,Larger Plate,11.30
26821,Larger Plate,11.30
26822,Larger Plate,11.30
26823,Larger Plate,11.30
26824,Larger Plate,11.30
26825,Larger Plate,11.30
26826,Larger Plate,11.30
26827,Larger Plate,11.30
26828,Larger Plate,11.30
26829,Larger Plate,11.30
26830,Larger Plate,11.30
26831,Larger Plate,11.30
26832,Larger Plate,11.30
26833,Larger Plate,11.30
26834,Larger Plate,11.30
26835,Larger Plate,11.30
26836,Larger Plate,11.30
26837,Larger Plate,11.30
26838,Larger Plate,11.30
26839,Larger Plate,11.30
26840,Larger Plate,11.30
26841,Larger Plate,11.30
26842,Larger Plate,11.30
26843,Larger Plate,11.30
26844,Larger Plate,11.30
26845,Larger Plate,11.30
26846,Larger Plate,11.30
26847,Larger Plate,11.30
26848,Larger Plate,11.30
26849,Larger Plate,11.30
26850,Larger Plate,11.30
26851,Larger Plate,11.30
26852,Larger Plate,11.30
26853,Larger Plate,11.30
26854,Larger Plate,11.30
26855,Larger Plate,11.30
26856,Larger Plate,11.30
26857,Larger Plate,11.30
26858,Larger Plate,11.30
26859,Larger Plate,11.30
26860,Larger Plate,11.30
26861,Larger Plate,11.30
26862,Larger Plate,11.30
26863,Larger Plate,11.30
26864,Larger Plate,11.30
26865,Larger Plate,11.30
26866,Larger Plate,11.30
26867,Larger Plate,11.30
26868,Larger Plate,11.30
26869,Larger Plate,11.30
26870,Larger Plate,11.30
26871,Larger Plate,11.30
26872,Larger Plate,11.30
26873,Larger Plate,11.30
26874,Larger Plate,11.30
26875,Larger Plate,11.30
26876,Larger Plate,11.30
26877,Larger Plate,11.30
26878,Larger Plate,11.30
26879,Larger Plate,11.30
26880,Larger Plate,11.30
26881,Larger Plate,11.30
26882,Larger Plate,11.30
26883,Larger Plate,11.30
26884,Larger Plate,11.30
26885,Larger Plate,11.30
26886,Larger Plate,11.30
26887,Larger Plate,11.30
26888,Larger Plate,11.30
26889,Larger Plate,11.30
26890,Larger Plate,11.30
26891,Larger Plate,11.30
26892,Larger Plate,11.30
26893,Larger Plate,11.30
26894,Larger Plate,11.30
26895,Larger Plate,11.30
26896,Larger Plate,11.30
26897,Larger Plate,11.30
26898,Larger Plate,11.30
26899,Larger Plate,11.30
26900,Larger Plate,11.30
26901,Larger Plate,11.30
26902,Larger Plate,11.30
26903,Larger Plate,11.30
26904,Larger Plate,11.30
26905,Larger Plate,11.30
26906,Larger Plate,11.30
26907,Larger Plate,11.30
26908,Larger Plate,11.30
26909,Larger Plate,11.30
26910,Larger Plate,11.30
26911,Larger Plate,11.30
26912,Larger Plate,11.30
26913,Larger Plate,11.30
26914,Larger Plate,11.30
26915,Larger Plate,11.30
26916,Larger Plate,11.30
26917,Larger Plate,11.30
26918,Larger Plate,11.30
26919,Larger Plate,11.30
26920,Larger Plate,11.30
26921,Larger Plate,11.30
26922,Larger Plate,11.30
26923,Larger Plate,11.30
26924,Larger Plate,11.30
26925,Larger Plate,11.30
26926,Larger Plate,11.30
26927,Larger Plate,11.30
26928,Larger Plate,11.30
26929,Larger Plate,11.30
26930,Larger Plate,11.30
26931,Larger Plate,11.30
26932,Larger Plate,11.30
26933,Larger Plate,11.30
26934,Larger Plate,11.30
26935,Larger Plate,11.30
26936,Larger Plate,11.30
26937,Larger Plate,11.30
26938,Larger Plate,11.30
26939,Larger Plate,11.30
26940,Larger Plate,11.30
26941,Larger Plate,11.30
26942,Larger Plate,11.30
26943,Larger Plate,11.30
26944,Larger Plate,12.70
26945,Larger Plate,12.70
26946,Larger Plate,12.70
28141,Larger Plate,12.70
26947,Larger Plate,12.70
26948,Larger Plate,12.70
26949,Larger Plate,12.70
26950,Larger Plate,12.70
26951,Larger Plate,12.70
26952,Larger Plate,12.70
26953,Larger Plate,12.70
26954,Larger Plate,12.70
26955,Larger Plate,12.70
26956,Larger Plate,12.70
26957,Larger Plate,12.70
26958,Larger Plate,12.70
26959,Larger Plate,12.70
26960,Larger Plate,12.70
26961,Larger Plate,12.70
26962,Larger Plate,12.70
26963,Larger Plate,12.70
26964,Larger Plate,12.70
26965,Larger Plate,12.70
26966,Larger Plate,12.70
26967,Larger Plate,12.70
26968,Larger Plate,12.70
26969,Larger Plate,12.70
26970,Larger Plate,12.70
26971,Larger Plate,12.70
26972,Larger Plate,12.70
26973,Larger Plate,12.70
26974,Larger Plate,12.70
26975,Larger Plate,12.70
26976,Larger Plate,11.30
26977,Larger Plate,11.30
26978,Larger Plate,11.30
26979,Larger Plate,11.30
26980,Larger Plate,11.30
26981,Larger Plate,11.30
26982,Larger Plate,11.30
26983,Larger Plate,11.30
26984,Larger Plate,11.30
26985,Larger Plate,11.30
26986,Larger Plate,11.30
26987,Larger Plate,11.30
26988,Larger Plate,11.30
26989,Larger Plate,11.30
26990,Larger Plate,11.30
26991,Larger Plate,11.30
26992,Larger Plate,11.30
26993,Larger Plate,11.30
26994,Larger Plate,11.30
26995,Larger Plate,11.30
26996,Larger Plate,11.30
26997,Larger Plate,11.30
26998,Larger Plate,11.30
26999,Larger Plate,11.30
27000,Larger Plate,11.30
27001,Larger Plate,11.30
27002,Larger Plate,11.30
27003,Larger Plate,11.30
27004,Larger Plate,11.30
27005,Larger Plate,11.30
27006,Larger Plate,11.30
27007,Larger Plate,11.30
27008,Larger Plate,11.30
27009,Larger Plate,11.30
27010,Larger Plate,11.30
27011,Larger Plate,11.30
27012,Larger Plate,11.30
27013,Larger Plate,11.30
27014,Larger Plate,11.30
27015,Larger Plate,11.30
27016,Larger Plate,11.30
27017,Larger Plate,11.30
27018,Larger Plate,11.30
27019,Larger Plate,11.30
27020,Larger Plate,11.30
27021,Larger Plate,11.30
27022,Larger Plate,11.30
27023,Larger Plate,11.30
27024,Larger Plate,11.30
27025,Larger Plate,11.30
27026,Larger Plate,11.30
27027,Larger Plate,11.30
27028,Larger Plate,11.30
27029,Larger Plate,11.30
27030,Larger Plate,11.30
27031,Larger Plate,11.30
27032,Larger Plate,11.30
27033,Larger Plate,11.30
27034,Larger Plate,11.30
27035,Larger Plate,11.30
27036,Larger Plate,11.30
27037,Larger Plate,11.30
27038,Larger Plate,11.30
27039,Larger Plate,11.30
27040,Larger Plate,11.30
27041,Larger Plate,11.30
27042,Larger Plate,11.30
27043,Larger Plate,11.30
27044,Larger Plate,11.30
27045,Larger Plate,11.30
27046,Larger Plate,11.30
27047,Larger Plate,11.30
27048,Larger Plate,11.30
27049,Larger Plate,11.30
27050,Larger Plate,11.30
27051,Larger Plate,11.30
27052,Larger Plate,11.30
27053,Larger Plate,11.30
27054,Larger Plate,11.30
27055,Larger Plate,11.30
27056,Larger Plate,11.30
27057,Larger Plate,11.30
27058,Larger Plate,11.30
27059,Larger Plate,11.30
27060,Larger Plate,11.30
27061,Larger Plate,11.30
27062,Larger Plate,11.30
27063,Larger Plate,11.30
27064,Larger Plate,11.30
27065,Larger Plate,11.30
27066,Larger Plate,11.30
27067,Larger Plate,11.30
27068,Larger Plate,11.30
27069,Larger Plate,11.30
27070,Larger Plate,11.30
27071,Larger Plate,11.30
27072,Larger Plate,11.30
27073,Larger Plate,11.30
27074,Larger Plate,11.30
27075,Larger Plate,11.30
27076,Larger Plate,11.30
27077,Larger Plate,11.30
27078,Larger Plate,11.30
27079,Larger Plate,11.30
27080,Larger Plate,11.30
27081,Larger Plate,11.30
27082,Larger Plate,11.30
27083,Larger Plate,11.30
27084,Larger Plate,11.30
27085,Larger Plate,11.30
27086,Larger Plate,11.30
27087,Larger Plate,11.30
27088,Larger Plate,11.30
27089,Larger Plate,11.30
27090,Larger Plate,11.30
27091,Larger Plate,11.30
27092,Larger Plate,11.30
27093,Larger Plate,11.30
27094,Larger Plate,11.30
27095,Larger Plate,11.30
27096,Larger Plate,11.30
27097,Larger Plate,11.30
27098,Larger Plate,11.30
27099,Larger Plate,11.30
27100,Larger Plate,11.30
27101,Larger Plate,11.30
27102,Larger Plate,11.30
27103,Larger Plate,11.30
27104,Larger Plate,11.30
27105,Larger Plate,11.30
27106,Larger Plate,11.30
27107,Larger Plate,11.30
27108,Larger Plate,11.30
27109,Larger Plate,11.30
27110,Larger Plate,11.30
27111,Larger Plate,11.30
27112,Larger Plate,11.30
27113,Larger Plate,11.30
27114,Larger Plate,11.30
27115,Larger Plate,11.30
27116,Larger Plate,11.30
27117,Larger Plate,11.30
27118,Larger Plate,11.30
27119,Larger Plate,11.30
27120,Larger Plate,11.30
27121,Larger Plate,11.30
27122,Larger Plate,11.30
27123,Larger Plate,11.30
27124,Larger Plate,11.30
27125,Larger Plate,11.30
27126,Larger Plate,11.30
27127,Larger Plate,11.30
27128,Larger Plate,11.30
27129,Larger Plate,11.30
27130,Larger Plate,11.30
27131,Larger Plate,11.30
27132,Larger Plate,11.30
27133,Larger Plate,11.30
27134,Larger Plate,11.30
27135,Larger Plate,11.30
27136,Larger Plate,12.70
27137,Larger Plate,12.70
27138,Larger Plate,12.70
27139,Larger Plate,12.70
27140,Larger Plate,12.70
27141,Larger Plate,12.70
27142,Larger Plate,12.70
27143,Larger Plate,12.70
27144,Larger Plate,12.70
27145,Larger Plate,12.70
27146,Larger Plate,12.70
27147,Larger Plate,12.70
27148,Larger Plate,12.70
27149,Larger Plate,12.70
27150,Larger Plate,12.70
27151,Larger Plate,12.70
27152,Larger Plate,12.70
27153,Larger Plate,12.70
27154,Larger Plate,12.70
27155,Larger Plate,12.70
27156,Larger Plate,12.70
27157,Larger Plate,12.70
27158,Larger Plate,12.70
27159,Larger Plate,12.70
27160,Larger Plate,12.70
27161,Larger Plate,12.70
27162,Larger Plate,12.70
27163,Larger Plate,12.70
27164,Larger Plate,12.70
27165,Larger Plate,12.70
27166,Larger Plate,12.70
27167,Larger Plate,12.70
27168,Larger Plate,11.30
27169,Larger Plate,11.30
27170,Larger Plate,11.30
28142,Larger Plate,12.70
27171,Larger Plate,11.30
27172,Larger Plate,11.30
27173,Larger Plate,11.30
27174,Larger Plate,11.30
27175,Larger Plate,11.30
27176,Larger Plate,11.30
27177,Larger Plate,11.30
27178,Larger Plate,11.30
27179,Larger Plate,11.30
27180,Larger Plate,11.30
27181,Larger Plate,11.30
27182,Larger Plate,11.30
27183,Larger Plate,11.30
27184,Larger Plate,11.30
27185,Larger Plate,11.30
27186,Larger Plate,11.30
27187,Larger Plate,11.30
27188,Larger Plate,11.30
27189,Larger Plate,11.30
27190,Larger Plate,11.30
27191,Larger Plate,11.30
27192,Larger Plate,11.30
27193,Larger Plate,11.30
27194,Larger Plate,11.30
27195,Larger Plate,11.30
27196,Larger Plate,11.30
27197,Larger Plate,11.30
27198,Larger Plate,11.30
27199,Larger Plate,11.30
27200,Larger Plate,11.30
27201,Larger Plate,11.30
27202,Larger Plate,11.30
27203,Larger Plate,11.30
27204,Larger Plate,11.30
27205,Larger Plate,11.30
27206,Larger Plate,11.30
27207,Larger Plate,11.30
27208,Larger Plate,11.30
27209,Larger Plate,11.30
27210,Larger Plate,11.30
27211,Larger Plate,11.30
27212,Larger Plate,11.30
27213,Larger Plate,11.30
27214,Larger Plate,11.30
27215,Larger Plate,11.30
27216,Larger Plate,11.30
27217,Larger Plate,11.30
27218,Larger Plate,11.30
27219,Larger Plate,11.30
27220,Larger Plate,11.30
27221,Larger Plate,11.30
27222,Larger Plate,11.30
27223,Larger Plate,11.30
27224,Larger Plate,11.30
27225,Larger Plate,11.30
27226,Larger Plate,11.30
27227,Larger Plate,11.30
27228,Larger Plate,11.30
27229,Larger Plate,11.30
27230,Larger Plate,11.30
27231,Larger Plate,11.30
27232,Larger Plate,11.30
27233,Larger Plate,11.30
27234,Larger Plate,11.30
27235,Larger Plate,11.30
27236,Larger Plate,11.30
27237,Larger Plate,11.30
27238,Larger Plate,11.30
27239,Larger Plate,11.30
27240,Larger Plate,11.30
27241,Larger Plate,11.30
27242,Larger Plate,11.30
27243,Larger Plate,11.30
27244,Larger Plate,11.30
27245,Larger Plate,11.30
27246,Larger Plate,11.30
27247,Larger Plate,11.30
27248,Larger Plate,11.30
27249,Larger Plate,11.30
27250,Larger Plate,11.30
27251,Larger Plate,11.30
27252,Larger Plate,11.30
27253,Larger Plate,11.30
27254,Larger Plate,11.30
27255,Larger Plate,11.30
27256,Larger Plate,11.30
27257,Larger Plate,11.30
27258,Larger Plate,11.30
28143,Larger Plate,12.70
27259,Larger Plate,11.30
27260,Larger Plate,11.30
27261,Larger Plate,11.30
27262,Larger Plate,11.30
27263,Larger Plate,11.30
27264,Larger Plate,11.30
27265,Larger Plate,11.30
27266,Larger Plate,11.30
27267,Larger Plate,11.30
27268,Larger Plate,11.30
27269,Larger Plate,11.30
27270,Larger Plate,11.30
27271,Larger Plate,11.30
27272,Larger Plate,11.30
27273,Larger Plate,11.30
27274,Larger Plate,11.30
27275,Larger Plate,11.30
27276,Larger Plate,11.30
27277,Larger Plate,11.30
27278,Larger Plate,11.30
27279,Larger Plate,11.30
27280,Larger Plate,11.30
27281,Larger Plate,11.30
27282,Larger Plate,11.30
27283,Larger Plate,11.30
27284,Larger Plate,11.30
27285,Larger Plate,11.30
27286,Larger Plate,11.30
27287,Larger Plate,11.30
27288,Larger Plate,11.30
27289,Larger Plate,11.30
27290,Larger Plate,11.30
27291,Larger Plate,11.30
27292,Larger Plate,11.30
27293,Larger Plate,11.30
27294,Larger Plate,11.30
27295,Larger Plate,11.30
27296,Larger Plate,11.30
27297,Larger Plate,11.30
27298,Larger Plate,11.30
27299,Larger Plate,11.30
27300,Larger Plate,11.30
28144,Larger Plate,12.70
27301,Larger Plate,11.30
27302,Larger Plate,11.30
27303,Larger Plate,11.30
27304,Larger Plate,11.30
27305,Larger Plate,11.30
27306,Larger Plate,11.30
27307,Larger Plate,11.30
27308,Larger Plate,11.30
27309,Larger Plate,11.30
27310,Larger Plate,11.30
27311,Larger Plate,11.30
27312,Larger Plate,11.30
27313,Larger Plate,11.30
27314,Larger Plate,11.30
27315,Larger Plate,11.30
27316,Larger Plate,11.30
27317,Larger Plate,11.30
27318,Larger Plate,11.30
27319,Larger Plate,11.30
27320,Larger Plate,11.30
27321,Larger Plate,11.30
27322,Larger Plate,11.30
27323,Larger Plate,11.30
27324,Larger Plate,11.30
27325,Larger Plate,11.30
27326,Larger Plate,11.30
27327,Larger Plate,11.30
27328,Larger Plate,12.70
27329,Larger Plate,12.70
27330,Larger Plate,12.70
27331,Larger Plate,12.70
27332,Larger Plate,12.70
27333,Larger Plate,12.70
27334,Larger Plate,12.70
27335,Larger Plate,12.70
27336,Larger Plate,12.70
27337,Larger Plate,12.70
27338,Larger Plate,12.70
27339,Larger Plate,12.70
27340,Larger Plate,12.70
27341,Larger Plate,12.70
27342,Larger Plate,12.70
27343,Larger Plate,12.70
27344,Larger Plate,12.70
27345,Larger Plate,12.70
27346,Larger Plate,12.70
27347,Larger Plate,12.70
27348,Larger Plate,12.70
27349,Larger Plate,12.70
27350,Larger Plate,12.70
27351,Larger Plate,12.70
27352,Larger Plate,12.70
27353,Larger Plate,12.70
27354,Larger Plate,12.70
27355,Larger Plate,12.70
27356,Larger Plate,12.70
27357,Larger Plate,12.70
27358,Larger Plate,12.70
27359,Larger Plate,12.70
27360,Larger Plate,11.30
27361,Larger Plate,11.30
27362,Larger Plate,11.30
27363,Larger Plate,11.30
27364,Larger Plate,11.30
27365,Larger Plate,11.30
27366,Larger Plate,11.30
27367,Larger Plate,11.30
27368,Larger Plate,11.30
27369,Larger Plate,11.30
27370,Larger Plate,11.30
27371,Larger Plate,11.30
27372,Larger Plate,11.30
27373,Larger Plate,11.30
27374,Larger Plate,11.30
27375,Larger Plate,11.30
27376,Larger Plate,11.30
27377,Larger Plate,11.30
27378,Larger Plate,11.30
27379,Larger Plate,11.30
27380,Larger Plate,11.30
27381,Larger Plate,11.30
27382,Larger Plate,11.30
27383,Larger Plate,11.30
27384,Larger Plate,11.30
27385,Larger Plate,11.30
27386,Larger Plate,11.30
27387,Larger Plate,11.30
27388,Larger Plate,11.30
27389,Larger Plate,11.30
27390,Larger Plate,11.30
27391,Larger Plate,11.30
27392,Larger Plate,11.30
27393,Larger Plate,11.30
27394,Larger Plate,11.30
27395,Larger Plate,11.30
27396,Larger Plate,11.30
27397,Larger Plate,11.30
27398,Larger Plate,11.30
27399,Larger Plate,11.30
27400,Larger Plate,11.30
27401,Larger Plate,11.30
27402,Larger Plate,11.30
27403,Larger Plate,11.30
27404,Larger Plate,11.30
27405,Larger Plate,11.30
27406,Larger Plate,11.30
27407,Larger Plate,11.30
27408,Larger Plate,11.30
27409,Larger Plate,11.30
27410,Larger Plate,11.30
27411,Larger Plate,11.30
27412,Larger Plate,11.30
27413,Larger Plate,11.30
27414,Larger Plate,11.30
27415,Larger Plate,11.30
27416,Larger Plate,11.30
27417,Larger Plate,11.30
27418,Larger Plate,11.30
27419,Larger Plate,11.30
27420,Larger Plate,11.30
27421,Larger Plate,11.30
27422,Larger Plate,11.30
27423,Larger Plate,11.30
27424,Larger Plate,11.30
27425,Larger Plate,11.30
27426,Larger Plate,11.30
27427,Larger Plate,11.30
28145,Larger Plate,12.70
27428,Larger Plate,11.30
27429,Larger Plate,11.30
27430,Larger Plate,11.30
27431,Larger Plate,11.30
27432,Larger Plate,11.30
27433,Larger Plate,11.30
27434,Larger Plate,11.30
27435,Larger Plate,11.30
27436,Larger Plate,11.30
27437,Larger Plate,11.30
27438,Larger Plate,11.30
27439,Larger Plate,11.30
27440,Larger Plate,11.30
27441,Larger Plate,11.30
27442,Larger Plate,11.30
27443,Larger Plate,11.30
27444,Larger Plate,11.30
27445,Larger Plate,11.30
27446,Larger Plate,11.30
27447,Larger Plate,11.30
27448,Larger Plate,11.30
27449,Larger Plate,11.30
27450,Larger Plate,11.30
27451,Larger Plate,11.30
27452,Larger Plate,11.30
27453,Larger Plate,11.30
27454,Larger Plate,11.30
27455,Larger Plate,11.30
27456,Larger Plate,11.30
27457,Larger Plate,11.30
27458,Larger Plate,11.30
27459,Larger Plate,11.30
27460,Larger Plate,11.30
27461,Larger Plate,11.30
27462,Larger Plate,11.30
27463,Larger Plate,11.30
27464,Larger Plate,11.30
27465,Larger Plate,11.30
27466,Larger Plate,11.30
27467,Larger Plate,11.30
27468,Larger Plate,11.30
27469,Larger Plate,11.30
27470,Larger Plate,11.30
27471,Larger Plate,11.30
27472,Larger Plate,11.30
27473,Larger Plate,11.30
27474,Larger Plate,11.30
27475,Larger Plate,11.30
27476,Larger Plate,11.30
27477,Larger Plate,11.30
27478,Larger Plate,11.30
27479,Larger Plate,11.30
27480,Larger Plate,11.30
27481,Larger Plate,11.30
27482,Larger Plate,11.30
27483,Larger Plate,11.30
27484,Larger Plate,11.30
27485,Larger Plate,11.30
27486,Larger Plate,11.30
27487,Larger Plate,11.30
27488,Larger Plate,11.30
27489,Larger Plate,11.30
27490,Larger Plate,11.30
27491,Larger Plate,11.30
27492,Larger Plate,11.30
27493,Larger Plate,11.30
27494,Larger Plate,11.30
27495,Larger Plate,11.30
27496,Larger Plate,11.30
27497,Larger Plate,11.30
27498,Larger Plate,11.30
27499,Larger Plate,11.30
27500,Larger Plate,11.30
27501,Larger Plate,11.30
27502,Larger Plate,11.30
27503,Larger Plate,11.30
27504,Larger Plate,11.30
27505,Larger Plate,11.30
27506,Larger Plate,11.30
27507,Larger Plate,11.30
27508,Larger Plate,11.30
27509,Larger Plate,11.30
27510,Larger Plate,11.30
27511,Larger Plate,11.30
27512,Larger Plate,11.30
27513,Larger Plate,11.30
27514,Larger Plate,11.30
27515,Larger Plate,11.30
27516,Larger Plate,11.30
27517,Larger Plate,11.30
27518,Larger Plate,11.30
27519,Larger Plate,11.30
27520,Larger Plate,12.70
27521,Larger Plate,12.70
27522,Larger Plate,12.70
27523,Larger Plate,12.70
27524,Larger Plate,12.70
27525,Larger Plate,12.70
27526,Larger Plate,12.70
27527,Larger Plate,12.70
27528,Larger Plate,12.70
27529,Larger Plate,12.70
27530,Larger Plate,12.70
27531,Larger Plate,12.70
27532,Larger Plate,12.70
27533,Larger Plate,12.70
27534,Larger Plate,12.70
27535,Larger Plate,12.70
27536,Larger Plate,12.70
27537,Larger Plate,12.70
27538,Larger Plate,12.70
27539,Larger Plate,12.70
27540,Larger Plate,12.70
27541,Larger Plate,12.70
27542,Larger Plate,12.70
27543,Larger Plate,12.70
27544,Larger Plate,12.70
27545,Larger Plate,12.70
27546,Larger Plate,12.70
27547,Larger Plate,12.70
27548,Larger Plate,12.70
27549,Larger Plate,12.70
27550,Larger Plate,12.70
27551,Larger Plate,12.70
27552,Larger Plate,11.30
27553,Larger Plate,11.30
27554,Larger Plate,11.30
27555,Larger Plate,11.30
27556,Larger Plate,11.30
27557,Larger Plate,11.30
27558,Larger Plate,11.30
27559,Larger Plate,11.30
27560,Larger Plate,11.30
27561,Larger Plate,11.30
27562,Larger Plate,11.30
27563,Larger Plate,11.30
27564,Larger Plate,11.30
27565,Larger Plate,11.30
27566,Larger Plate,11.30
27567,Larger Plate,11.30
27568,Larger Plate,11.30
27569,Larger Plate,11.30
27570,Larger Plate,11.30
27571,Larger Plate,11.30
27572,Larger Plate,11.30
27573,Larger Plate,11.30
27574,Larger Plate,11.30
27575,Larger Plate,11.30
27576,Larger Plate,11.30
27577,Larger Plate,11.30
27578,Larger Plate,11.30
27579,Larger Plate,11.30
27580,Larger Plate,11.30
27581,Larger Plate,11.30
27582,Larger Plate,11.30
27583,Larger Plate,11.30
27584,Larger Plate,11.30
27585,Larger Plate,11.30
27586,Larger Plate,11.30
27587,Larger Plate,11.30
27588,Larger Plate,11.30
27589,Larger Plate,11.30
27590,Larger Plate,11.30
27591,Larger Plate,11.30
27592,Larger Plate,11.30
27593,Larger Plate,11.30
27594,Larger Plate,11.30
27595,Larger Plate,11.30
27596,Larger Plate,11.30
27597,Larger Plate,11.30
27598,Larger Plate,11.30
27599,Larger Plate,11.30
27600,Larger Plate,11.30
27601,Larger Plate,11.30
27602,Larger Plate,11.30
27603,Larger Plate,11.30
27604,Larger Plate,11.30
27605,Larger Plate,11.30
27606,Larger Plate,11.30
27607,Larger Plate,11.30
27608,Larger Plate,11.30
27609,Larger Plate,11.30
27610,Larger Plate,11.30
27611,Larger Plate,11.30
27612,Larger Plate,11.30
27613,Larger Plate,11.30
27614,Larger Plate,11.30
27615,Larger Plate,11.30
27616,Larger Plate,11.30
27617,Larger Plate,11.30
27618,Larger Plate,11.30
27619,Larger Plate,11.30
27620,Larger Plate,11.30
27621,Larger Plate,11.30
27622,Larger Plate,11.30
27623,Larger Plate,11.30
27624,Larger Plate,11.30
27625,Larger Plate,11.30
27626,Larger Plate,11.30
27627,Larger Plate,11.30
27628,Larger Plate,11.30
27629,Larger Plate,11.30
27630,Larger Plate,11.30
27631,Larger Plate,11.30
27632,Larger Plate,11.30
27633,Larger Plate,11.30
27634,Larger Plate,11.30
27635,Larger Plate,11.30
27636,Larger Plate,11.30
27637,Larger Plate,11.30
27638,Larger Plate,11.30
27639,Larger Plate,11.30
27640,Larger Plate,11.30
27641,Larger Plate,11.30
27642,Larger Plate,11.30
27643,Larger Plate,11.30
27644,Larger Plate,11.30
27645,Larger Plate,11.30
27646,Larger Plate,11.30
27647,Larger Plate,11.30
27648,Larger Plate,11.30
27649,Larger Plate,11.30
27650,Larger Plate,11.30
27651,Larger Plate,11.30
27652,Larger Plate,11.30
27653,Larger Plate,11.30
27654,Larger Plate,11.30
27655,Larger Plate,11.30
27656,Larger Plate,11.30
27657,Larger Plate,11.30
27658,Larger Plate,11.30
27659,Larger Plate,11.30
27660,Larger Plate,11.30
27661,Larger Plate,11.30
27662,Larger Plate,11.30
27663,Larger Plate,11.30
27664,Larger Plate,11.30
27665,Larger Plate,11.30
27666,Larger Plate,11.30
27667,Larger Plate,11.30
27668,Larger Plate,11.30
27669,Larger Plate,11.30
27670,Larger Plate,11.30
27671,Larger Plate,11.30
27672,Larger Plate,11.30
27673,Larger Plate,11.30
27674,Larger Plate,11.30
27675,Larger Plate,11.30
27676,Larger Plate,11.30
27677,Larger Plate,11.30
27678,Larger Plate,11.30
27679,Larger Plate,11.30
27680,Larger Plate,11.30
27681,Larger Plate,11.30
27682,Larger Plate,11.30
27683,Larger Plate,11.30
27684,Larger Plate,11.30
27685,Larger Plate,11.30
27686,Larger Plate,11.30
27687,Larger Plate,11.30
27688,Larger Plate,11.30
27689,Larger Plate,11.30
28146,Larger Plate,12.70
27690,Larger Plate,11.30
27691,Larger Plate,11.30
27692,Larger Plate,11.30
27693,Larger Plate,11.30
27694,Larger Plate,11.30
27695,Larger Plate,11.30
27696,Larger Plate,11.30
27697,Larger Plate,11.30
27698,Larger Plate,11.30
27699,Larger Plate,11.30
27700,Larger Plate,11.30
27701,Larger Plate,11.30
27702,Larger Plate,11.30
27703,Larger Plate,11.30
27704,Larger Plate,11.30
27705,Larger Plate,11.30
27706,Larger Plate,11.30
27707,Larger Plate,11.30
27708,Larger Plate,11.30
27709,Larger Plate,11.30
27710,Larger Plate,11.30
27711,Larger Plate,11.30
27712,Larger Plate,12.70
27713,Larger Plate,12.70
27714,Larger Plate,12.70
27715,Larger Plate,12.70
27716,Larger Plate,12.70
27717,Larger Plate,12.70
27718,Larger Plate,12.70
27719,Larger Plate,12.70
27720,Larger Plate,12.70
27721,Larger Plate,12.70
27722,Larger Plate,12.70
27723,Larger Plate,12.70
27724,Larger Plate,12.70
27725,Larger Plate,12.70
27726,Larger Plate,12.70
27727,Larger Plate,12.70
27728,Larger Plate,12.70
27729,Larger Plate,12.70
27730,Larger Plate,12.70
27731,Larger Plate,12.70
27732,Larger Plate,12.70
27733,Larger Plate,12.70
27734,Larger Plate,12.70
27735,Larger Plate,12.70
27736,Larger Plate,12.70
27737,Larger Plate,12.70
27738,Larger Plate,12.70
27739,Larger Plate,12.70
27740,Larger Plate,12.70
27741,Larger Plate,12.70
27742,Larger Plate,12.70
27743,Larger Plate,12.70
27744,Larger Plate,11.30
27745,Larger Plate,11.30
27746,Larger Plate,11.30
27747,Larger Plate,11.30
27748,Larger Plate,11.30
27749,Larger Plate,11.30
27750,Larger Plate,11.30
27751,Larger Plate,11.30
27752,Larger Plate,11.30
27753,Larger Plate,11.30
27754,Larger Plate,11.30
27755,Larger Plate,11.30
27756,Larger Plate,11.30
27757,Larger Plate,11.30
27758,Larger Plate,11.30
27759,Larger Plate,11.30
27760,Larger Plate,11.30
27761,Larger Plate,11.30
27762,Larger Plate,11.30
27763,Larger Plate,11.30
27764,Larger Plate,11.30
27765,Larger Plate,11.30
27766,Larger Plate,11.30
27767,Larger Plate,11.30
27768,Larger Plate,11.30
27769,Larger Plate,11.30
27770,Larger Plate,11.30
27771,Larger Plate,11.30
27772,Larger Plate,11.30
27773,Larger Plate,11.30
27774,Larger Plate,11.30
27775,Larger Plate,11.30
27776,Larger Plate,11.30
27777,Larger Plate,11.30
27778,Larger Plate,11.30
27779,Larger Plate,11.30
27780,Larger Plate,11.30
27781,Larger Plate,11.30
27782,Larger Plate,11.30
27783,Larger Plate,11.30
27784,Larger Plate,11.30
27785,Larger Plate,11.30
27786,Larger Plate,11.30
27787,Larger Plate,11.30
27788,Larger Plate,11.30
27789,Larger Plate,11.30
27790,Larger Plate,11.30
27791,Larger Plate,11.30
27792,Larger Plate,11.30
27793,Larger Plate,11.30
27794,Larger Plate,11.30
27795,Larger Plate,11.30
27796,Larger Plate,11.30
27797,Larger Plate,11.30
27798,Larger Plate,11.30
27799,Larger Plate,11.30
27800,Larger Plate,11.30
27801,Larger Plate,11.30
27802,Larger Plate,11.30
27803,Larger Plate,11.30
27804,Larger Plate,11.30
27805,Larger Plate,11.30
27806,Larger Plate,11.30
27807,Larger Plate,11.30
27808,Larger Plate,11.30
27809,Larger Plate,11.30
27810,Larger Plate,11.30
27811,Larger Plate,11.30
