OrderID,TotalCost,Items,OrderDate
53356,,{4259},2025-04-23 18:32:30
53357,,{1491},2025-04-23 18:34:33
53358,,{4710},2025-04-23 18:36:36
53359,,{3873},2025-04-23 18:38:39
53360,,{4927},2025-04-23 18:40:42
53361,,{3919},2025-04-23 18:42:45
53362,,{2748},2025-04-23 18:44:48
53363,,{451},2025-04-23 18:46:51
53364,,{1408},2025-04-23 18:48:54
53365,,{3203},2025-04-23 18:50:57
53366,,{5026},2025-04-23 18:53:00
53367,,{4596},2025-04-23 18:55:03
53368,,{1601},2025-04-23 18:57:06
53369,,{296},2025-04-23 18:59:09
53370,,{1494},2025-04-23 19:01:12
53371,,{1289},2025-04-23 19:03:15
53372,,{592},2025-04-23 19:05:18
53373,,{3026},2025-04-23 19:07:21
53374,,{2763},2025-04-23 19:09:24
53375,,{3139},2025-04-23 19:11:27
53376,,{809},2025-04-23 19:13:30
53377,,{205},2025-04-23 19:15:33
53378,,{1291},2025-04-23 19:17:36
53379,,{4658},2025-04-23 19:19:39
53380,,{574},2025-04-23 19:21:42
53381,,{3619},2025-04-23 19:23:45
53382,,{3312},2025-04-23 19:25:48
53383,,{838},2025-04-23 19:27:51
53384,,{1084},2025-04-23 19:29:54
53385,,{332},2025-04-23 19:31:57
53386,,{4813},2025-04-23 19:34:00
53387,,{1401},2025-04-23 19:36:03
53388,,{5048},2025-04-23 19:38:06
53389,,{1403},2025-04-23 19:40:09
53390,,{3723},2025-04-23 19:42:12
53391,,{3490},2025-04-23 19:44:15
53392,,{2997},2025-04-23 19:46:18
53393,,{3079},2025-04-23 19:48:21
53394,,{770},2025-04-23 19:50:24
53395,,{4665},2025-04-23 19:52:27
53396,,{995},2025-04-23 19:54:30
53397,,{2023},2025-04-23 19:56:33
53398,,{4723},2025-04-24 10:01:53
53399,,{2792},2025-04-24 10:03:46
53400,,{529},2025-04-24 10:05:39
53401,,{5321},2025-04-24 10:07:32
53402,,{4218},2025-04-24 10:09:25
53403,,{3832},2025-04-24 10:11:18
53404,,{87},2025-04-24 10:13:11
53405,,{283},2025-04-24 10:15:04
53406,,{689},2025-04-24 10:16:57
53407,,{434},2025-04-24 10:18:50
53408,,{369},2025-04-24 10:20:43
53409,,{1358},2025-04-24 10:22:36
53410,,{5157},2025-04-24 10:24:29
53411,,"{5112, 2133}",2025-04-24 10:26:22
53412,,{925},2025-04-24 10:28:15
53413,,{1796},2025-04-24 10:30:08
53414,,{5123},2025-04-24 10:32:01
53415,,{1041},2025-04-24 10:33:54
53416,,{5254},2025-04-24 10:35:47
53417,,{1215},2025-04-24 10:37:40
53418,,{4893},2025-04-24 10:39:33
53419,,{410},2025-04-24 10:41:26
53420,,{1497},2025-04-24 10:43:19
53421,,{3213},2025-04-24 10:45:12
53422,,{2765},2025-04-24 10:47:05
53423,,{947},2025-04-24 10:48:58
53424,,"{1385, 2539, 367}",2025-04-24 10:50:51
53425,,{3830},2025-04-24 10:52:44
53426,,{830},2025-04-24 10:54:37
53427,,{319},2025-04-24 10:56:30
53428,,{2783},2025-04-24 10:58:23
53429,,{2410},2025-04-24 11:00:16
53430,,{2733},2025-04-24 11:02:09
53431,,{918},2025-04-24 11:04:02
53432,,{4674},2025-04-24 11:05:55
53433,,{3748},2025-04-24 11:07:48
53434,,{4479},2025-04-24 11:09:41
53435,,{1810},2025-04-24 11:11:34
53436,,{4794},2025-04-24 11:13:27
53437,,{979},2025-04-24 11:15:20
53438,,{2746},2025-04-24 11:17:13
53439,,{5215},2025-04-24 11:19:06
53440,,{1367},2025-04-24 11:20:59
53441,,{163},2025-04-24 11:22:52
53442,,{3266},2025-04-24 11:24:45
53443,,{1502},2025-04-24 11:26:38
53444,,{2763},2025-04-24 11:28:31
53445,,{2150},2025-04-24 11:30:24
53446,,{3085},2025-04-24 11:32:17
53447,,{446},2025-04-24 11:34:10
53448,,{5189},2025-04-24 11:36:03
53449,,{350},2025-04-24 11:37:56
53450,,{27},2025-04-24 11:39:49
53451,,{1877},2025-04-24 11:41:42
53452,,{1920},2025-04-24 11:43:35
53453,,{4180},2025-04-24 11:45:28
53454,,{1179},2025-04-24 11:47:21
53455,,{1863},2025-04-24 11:49:14
53456,,{5097},2025-04-24 11:51:07
53457,,{4209},2025-04-24 11:53:00
53458,,{3196},2025-04-24 11:54:53
53459,,{2814},2025-04-24 11:56:46
53460,,"{1874, 2301}",2025-04-24 11:58:39
53461,,{5072},2025-04-24 12:00:32
53462,,{4920},2025-04-24 12:02:25
53463,,{1118},2025-04-24 12:04:18
53464,,{4213},2025-04-24 12:06:11
53465,,"{1541, 3700}",2025-04-24 12:08:04
53466,,{1359},2025-04-24 12:09:57
53467,,{132},2025-04-24 12:11:50
53468,,{2078},2025-04-24 12:13:43
53469,,"{2086, 4009}",2025-04-24 12:15:36
53470,,{2805},2025-04-24 12:17:29
53471,,{2130},2025-04-24 12:19:22
53472,,{2776},2025-04-24 12:21:15
53473,,{3887},2025-04-24 12:23:08
53474,,{1564},2025-04-24 12:25:01
53475,,{775},2025-04-24 12:26:54
53476,,{1893},2025-04-24 12:28:47
53477,,{4203},2025-04-24 12:30:40
53478,,{1832},2025-04-24 12:32:33
53479,,{2558},2025-04-24 12:34:26
53480,,{3093},2025-04-24 12:36:19
53481,,{2180},2025-04-24 12:38:12
53482,,{1249},2025-04-24 12:40:05
53483,,{5110},2025-04-24 12:41:58
53484,,{2824},2025-04-24 12:43:51
53485,,{868},2025-04-24 12:45:44
53486,,{1357},2025-04-24 12:47:37
53487,,{1077},2025-04-24 12:49:30
53488,,{1395},2025-04-24 12:51:23
53489,,{1854},2025-04-24 12:53:16
53490,,"{5053, 2490, 1179}",2025-04-24 12:55:09
53491,,{4703},2025-04-24 12:57:02
53492,,"{1830, 4111, 5016}",2025-04-24 12:58:55
53493,,{5081},2025-04-24 13:00:48
53494,,{3001},2025-04-24 13:02:41
53495,,{5244},2025-04-24 13:04:34
53496,,{4957},2025-04-24 13:06:27
53497,,{4096},2025-04-24 13:08:20
53498,,{3010},2025-04-24 13:10:13
53499,,{4072},2025-04-24 13:12:06
53500,,{3287},2025-04-24 13:13:59
53501,,{1358},2025-04-24 13:15:52
53502,,{741},2025-04-24 13:17:45
53503,,{2268},2025-04-24 13:19:38
53504,,{4967},2025-04-24 13:21:31
53505,,{5185},2025-04-24 13:23:24
53506,,{3768},2025-04-24 13:25:17
53507,,{323},2025-04-24 13:27:10
53508,,{242},2025-04-24 13:29:03
53509,,{3353},2025-04-24 13:30:56
53510,,{2533},2025-04-24 13:32:49
53511,,"{2867, 584}",2025-04-24 13:34:42
53512,,{987},2025-04-24 13:36:35
53513,,{4608},2025-04-24 13:38:28
53514,,{4817},2025-04-24 13:40:21
53515,,{3284},2025-04-24 13:42:14
53516,,{3875},2025-04-24 13:44:07
53517,,{3833},2025-04-24 13:46:00
53518,,{1700},2025-04-24 13:47:53
53519,,{1343},2025-04-24 13:49:46
53520,,{5277},2025-04-24 13:51:39
53521,,{284},2025-04-24 13:53:32
53522,,{1059},2025-04-24 13:55:25
53523,,{3342},2025-04-24 13:57:18
53524,,{2489},2025-04-24 13:59:11
53525,,{5150},2025-04-24 14:01:04
53526,,{4795},2025-04-24 14:02:57
53527,,"{2113, 1385}",2025-04-24 14:04:50
53528,,{3356},2025-04-24 14:06:43
53529,,{934},2025-04-24 14:08:36
53530,,{4258},2025-04-24 14:10:29
53531,,{4241},2025-04-24 14:12:22
53532,,{3577},2025-04-24 14:14:15
53533,,{5217},2025-04-24 14:16:08
53534,,{2573},2025-04-24 14:18:01
53535,,{613},2025-04-24 14:19:54
53536,,{2942},2025-04-24 14:21:47
53537,,{1341},2025-04-24 14:23:40
53538,,{3400},2025-04-24 14:25:33
53539,,"{2233, 4440}",2025-04-24 14:27:26
53540,,{804},2025-04-24 14:29:19
53541,,{729},2025-04-24 14:31:12
53542,,{3458},2025-04-24 14:33:05
53543,,{2142},2025-04-24 14:34:58
53544,,{2118},2025-04-24 14:36:51
53545,,{2952},2025-04-24 14:38:44
53546,,{4183},2025-04-24 14:40:37
53547,,{2423},2025-04-24 14:42:30
53548,,{598},2025-04-24 14:44:23
53549,,{1705},2025-04-24 14:46:16
53550,,{3800},2025-04-24 14:48:09
53551,,{4916},2025-04-24 14:50:02
53552,,{1807},2025-04-24 14:51:55
53553,,{5129},2025-04-24 14:53:48
53554,,{949},2025-04-24 14:55:41
53555,,{3471},2025-04-24 14:57:34
53556,,"{5274, 546}",2025-04-24 14:59:27
53557,,{2780},2025-04-24 15:01:20
53558,,{2853},2025-04-24 15:03:13
53559,,{4220},2025-04-24 15:05:06
53560,,{3834},2025-04-24 15:06:59
53561,,{1844},2025-04-24 15:08:52
53562,,{1612},2025-04-24 15:10:45
53563,,{2679},2025-04-24 15:12:38
53564,,{1549},2025-04-24 15:14:31
53565,,{2222},2025-04-24 15:16:24
53566,,{2015},2025-04-24 15:18:17
53567,,{4855},2025-04-24 15:20:10
53568,,{4214},2025-04-24 15:22:03
53569,,"{2570, 5283, 4429}",2025-04-24 15:23:56
53570,,{3213},2025-04-24 15:25:49
53571,,{4957},2025-04-24 15:27:42
53572,,{4429},2025-04-24 15:29:35
53573,,{3122},2025-04-24 15:31:28
53574,,{4319},2025-04-24 15:33:21
53575,,{4888},2025-04-24 15:35:14
53576,,{3501},2025-04-24 15:37:07
53577,,{2329},2025-04-24 15:39:00
53578,,{4172},2025-04-24 15:40:53
53579,,{4011},2025-04-24 15:42:46
53580,,{4895},2025-04-24 15:44:39
53581,,{954},2025-04-24 15:46:32
53582,,{1073},2025-04-24 15:48:25
53583,,{3009},2025-04-24 15:50:18
53584,,{237},2025-04-24 15:52:11
53585,,{4427},2025-04-24 15:54:04
53586,,{2699},2025-04-24 15:55:57
53587,,{2882},2025-04-24 15:57:50
53588,,{2637},2025-04-24 15:59:43
53589,,{90},2025-04-24 16:01:36
53590,,{2210},2025-04-24 16:03:29
53591,,{2991},2025-04-24 16:05:22
53592,,"{1210, 2046}",2025-04-24 16:07:15
53593,,{969},2025-04-24 16:09:08
53594,,{3497},2025-04-24 16:11:01
53595,,{3536},2025-04-24 16:12:54
53596,,{4856},2025-04-24 16:14:47
53597,,{1477},2025-04-24 16:16:40
53598,,{1400},2025-04-24 16:18:33
53599,,{1140},2025-04-24 16:20:26
53600,,{4495},2025-04-24 16:22:19
53601,,{4173},2025-04-24 16:24:12
53602,,{2255},2025-04-24 16:26:05
53603,,{4285},2025-04-24 16:27:58
53604,,{3099},2025-04-24 16:29:51
53605,,{3472},2025-04-24 16:31:44
53606,,"{1001, 4860}",2025-04-24 16:33:37
53607,,{1021},2025-04-24 16:35:30
53608,,{4660},2025-04-24 16:37:23
53609,,{549},2025-04-24 16:39:16
53610,,{2379},2025-04-24 16:41:09
53611,,{4713},2025-04-24 16:43:02
53612,,{538},2025-04-24 16:44:55
53613,,{2602},2025-04-24 16:46:48
53614,,{2381},2025-04-24 16:48:41
53615,,{1751},2025-04-24 16:50:34
53616,,{706},2025-04-24 16:52:27
53617,,{747},2025-04-24 16:54:20
53618,,{2480},2025-04-24 16:56:13
53619,,{1018},2025-04-24 16:58:06
53620,,{5220},2025-04-24 16:59:59
53621,,{3621},2025-04-24 17:01:52
53622,,{4690},2025-04-24 17:03:45
53623,,{1202},2025-04-24 17:05:38
53624,,{2538},2025-04-24 17:07:31
53625,,{3795},2025-04-24 17:09:24
53626,,{4877},2025-04-24 17:11:17
53627,,"{3273, 4177}",2025-04-24 17:13:10
53628,,{2764},2025-04-24 17:15:03
53629,,{691},2025-04-24 17:16:56
53630,,{5281},2025-04-24 17:18:49
53631,,{5307},2025-04-24 17:20:42
53632,,{4271},2025-04-24 17:22:35
53633,,{2436},2025-04-24 17:24:28
53634,,{4943},2025-04-24 17:26:21
53635,,{2342},2025-04-24 17:28:14
53636,,{2653},2025-04-24 17:30:07
53637,,{396},2025-04-24 17:32:00
53638,,{2052},2025-04-24 17:33:53
53639,,{1926},2025-04-24 17:35:46
53640,,{1959},2025-04-24 17:37:39
53641,,{2231},2025-04-24 17:39:32
53642,,{1876},2025-04-24 17:41:25
53643,,{707},2025-04-24 17:43:18
53644,,{1904},2025-04-24 17:45:11
53645,,{4512},2025-04-24 17:47:04
53646,,{465},2025-04-24 17:48:57
53647,,{4484},2025-04-24 17:50:50
53648,,{3762},2025-04-24 17:52:43
53649,,{873},2025-04-24 17:54:36
53650,,{687},2025-04-24 17:56:29
53651,,{5260},2025-04-24 17:58:22
53652,,{4517},2025-04-24 18:00:15
53653,,{3625},2025-04-24 18:02:08
53654,,{33},2025-04-24 18:04:01
53655,,{3362},2025-04-24 18:05:54
53656,,{4193},2025-04-24 18:07:47
53657,,{3086},2025-04-24 18:09:40
53658,,{2770},2025-04-24 18:11:33
53659,,{1222},2025-04-24 18:13:26
53660,,{2930},2025-04-24 18:15:19
53661,,{1549},2025-04-24 18:17:12
53662,,{3580},2025-04-24 18:19:05
53663,,{2161},2025-04-24 18:20:58
53664,,{3656},2025-04-24 18:22:51
53665,,{4081},2025-04-24 18:24:44
53666,,{4296},2025-04-24 18:26:37
53667,,{918},2025-04-24 18:28:30
53668,,{50},2025-04-24 18:30:23
53669,,{2736},2025-04-24 18:32:16
53670,,{1685},2025-04-24 18:34:09
53671,,{178},2025-04-24 18:36:02
53672,,{5145},2025-04-24 18:37:55
53673,,{2636},2025-04-24 18:39:48
53674,,{422},2025-04-24 18:41:41
53675,,{3256},2025-04-24 18:43:34
53676,,{4174},2025-04-24 18:45:27
53677,,{4646},2025-04-24 18:47:20
53678,,{3711},2025-04-24 18:49:13
53679,,{4323},2025-04-24 18:51:06
53680,,{4888},2025-04-24 18:52:59
53681,,{1748},2025-04-24 18:54:52
53682,,{4927},2025-04-24 18:56:45
53683,,{3928},2025-04-24 18:58:38
53684,,{3259},2025-04-24 19:00:31
53685,,{92},2025-04-24 19:02:24
53686,,{3388},2025-04-24 19:04:17
53687,,{2965},2025-04-24 19:06:10
53688,,{4946},2025-04-24 19:08:03
53689,,{4727},2025-04-24 19:09:56
53690,,{5310},2025-04-24 19:11:49
53691,,{1774},2025-04-24 19:13:42
53692,,{1720},2025-04-24 19:15:35
53693,,{1347},2025-04-24 19:17:28
53694,,{4028},2025-04-24 19:19:21
53695,,{1548},2025-04-24 19:21:14
53696,,{511},2025-04-24 19:23:07
53697,,{3740},2025-04-24 19:25:00
53698,,{538},2025-04-24 19:26:53
53699,,{3866},2025-04-24 19:28:46
53700,,"{4567, 3597}",2025-04-24 19:30:39
53701,,{4021},2025-04-24 19:32:32
53702,,{2407},2025-04-24 19:34:25
53703,,{1092},2025-04-24 19:36:18
53704,,{4109},2025-04-24 19:38:11
53705,,{4456},2025-04-24 19:40:04
53706,,{2410},2025-04-24 19:41:57
53707,,{4700},2025-04-24 19:43:50
53708,,{4222},2025-04-24 19:45:43
53709,,{451},2025-04-24 19:47:36
53710,,{1651},2025-04-24 19:49:29
53711,,{474},2025-04-24 19:51:22
53712,,{1352},2025-04-24 19:53:15
53713,,{3700},2025-04-24 19:55:08
53714,,{92},2025-04-24 19:57:01
53715,,{1301},2025-04-25 10:01:52
53716,,{4774},2025-04-25 10:03:44
53717,,{23},2025-04-25 10:05:36
53718,,{56},2025-04-25 10:07:28
53719,,{2311},2025-04-25 10:09:20
53720,,{5288},2025-04-25 10:11:12
53721,,{1629},2025-04-25 10:13:04
53722,,{3551},2025-04-25 10:14:56
53723,,{4214},2025-04-25 10:16:48
53724,,{644},2025-04-25 10:18:40
53725,,{2770},2025-04-25 10:20:32
53726,,{1129},2025-04-25 10:22:24
53727,,{2828},2025-04-25 10:24:16
53728,,{64},2025-04-25 10:26:08
53729,,{617},2025-04-25 10:28:00
53730,,"{1857, 1599}",2025-04-25 10:29:52
53731,,{708},2025-04-25 10:31:44
53732,,{7},2025-04-25 10:33:36
53733,,{5153},2025-04-25 10:35:28
53734,,{2765},2025-04-25 10:37:20
53735,,{3281},2025-04-25 10:39:12
53736,,{939},2025-04-25 10:41:04
53737,,{372},2025-04-25 10:42:56
53738,,{5323},2025-04-25 10:44:48
53739,,{1579},2025-04-25 10:46:40
53740,,{1131},2025-04-25 10:48:32
53741,,{5026},2025-04-25 10:50:24
53742,,{691},2025-04-25 10:52:16
53743,,{4625},2025-04-25 10:54:08
53744,,{2755},2025-04-25 10:56:00
53745,,{1657},2025-04-25 10:57:52
53746,,{4846},2025-04-25 10:59:44
53747,,{2224},2025-04-25 11:01:36
53748,,{4290},2025-04-25 11:03:28
53749,,{2917},2025-04-25 11:05:20
53750,,{3930},2025-04-25 11:07:12
53751,,{333},2025-04-25 11:09:04
53752,,{4939},2025-04-25 11:10:56
53753,,{1496},2025-04-25 11:12:48
53754,,{1009},2025-04-25 11:14:40
53755,,{3779},2025-04-25 11:16:32
53756,,{3770},2025-04-25 11:18:24
53757,,{244},2025-04-25 11:20:16
53758,,{602},2025-04-25 11:22:08
53759,,{2277},2025-04-25 11:24:00
53760,,{1445},2025-04-25 11:25:52
53761,,{4464},2025-04-25 11:27:44
53762,,{3131},2025-04-25 11:29:36
53763,,{5203},2025-04-25 11:31:28
53764,,{1507},2025-04-25 11:33:20
53765,,"{2713, 3750}",2025-04-25 11:35:12
53766,,{1138},2025-04-25 11:37:04
53767,,{1036},2025-04-25 11:38:56
53768,,{3127},2025-04-25 11:40:48
53769,,{4815},2025-04-25 11:42:40
53770,,{3932},2025-04-25 11:44:32
53771,,{2322},2025-04-25 11:46:24
53772,,{1800},2025-04-25 11:48:16
53773,,{4677},2025-04-25 11:50:08
53774,,{1791},2025-04-25 11:52:00
53775,,{4104},2025-04-25 11:53:52
53776,,{4463},2025-04-25 11:55:44
53777,,"{4592, 201, 3075}",2025-04-25 11:57:36
53778,,{2636},2025-04-25 11:59:28
53779,,{2470},2025-04-25 12:01:20
53780,,{2872},2025-04-25 12:03:12
53781,,{2380},2025-04-25 12:05:04
53782,,{2577},2025-04-25 12:06:56
53783,,{4551},2025-04-25 12:08:48
53784,,{4177},2025-04-25 12:10:40
53785,,{3415},2025-04-25 12:12:32
53786,,{4753},2025-04-25 12:14:24
53787,,{2110},2025-04-25 12:16:16
53788,,{2689},2025-04-25 12:18:08
53789,,{1837},2025-04-25 12:20:00
53790,,{2468},2025-04-25 12:21:52
53791,,{2817},2025-04-25 12:23:44
53792,,{2404},2025-04-25 12:25:36
53793,,{1885},2025-04-25 12:27:28
53794,,{1556},2025-04-25 12:29:20
53795,,{3006},2025-04-25 12:31:12
53796,,{1276},2025-04-25 12:33:04
53797,,{3010},2025-04-25 12:34:56
53798,,{2522},2025-04-25 12:36:48
53799,,"{3676, 3807}",2025-04-25 12:38:40
53800,,{3045},2025-04-25 12:40:32
53801,,{4823},2025-04-25 12:42:24
53802,,{795},2025-04-25 12:44:16
53803,,{3773},2025-04-25 12:46:08
53804,,{2499},2025-04-25 12:48:00
53805,,{3209},2025-04-25 12:49:52
53806,,{4057},2025-04-25 12:51:44
53807,,{1274},2025-04-25 12:53:36
53808,,{2633},2025-04-25 12:55:28
53809,,{4198},2025-04-25 12:57:20
53810,,{4545},2025-04-25 12:59:12
53811,,{4123},2025-04-25 13:01:04
53812,,{344},2025-04-25 13:02:56
53813,,{1257},2025-04-25 13:04:48
53814,,{2306},2025-04-25 13:06:40
53815,,"{1965, 2908}",2025-04-25 13:08:32
53816,,{1251},2025-04-25 13:10:24
53817,,{2599},2025-04-25 13:12:16
53818,,{3638},2025-04-25 13:14:08
53819,,{4032},2025-04-25 13:16:00
53820,,{1828},2025-04-25 13:17:52
53821,,{1067},2025-04-25 13:19:44
53822,,{5182},2025-04-25 13:21:36
53823,,{2917},2025-04-25 13:23:28
53824,,{1525},2025-04-25 13:25:20
53825,,{4089},2025-04-25 13:27:12
53826,,{852},2025-04-25 13:29:04
53827,,{5060},2025-04-25 13:30:56
53828,,{1033},2025-04-25 13:32:48
53829,,{3116},2025-04-25 13:34:40
53830,,"{5016, 5088}",2025-04-25 13:36:32
53831,,{2374},2025-04-25 13:38:24
53832,,{4202},2025-04-25 13:40:16
53833,,{331},2025-04-25 13:42:08
53834,,{2606},2025-04-25 13:44:00
53835,,{685},2025-04-25 13:45:52
53836,,{3431},2025-04-25 13:47:44
53837,,"{3799, 97}",2025-04-25 13:49:36
53838,,{2566},2025-04-25 13:51:28
53839,,{4527},2025-04-25 13:53:20
53840,,{4534},2025-04-25 13:55:12
53841,,{4054},2025-04-25 13:57:04
53842,,{4497},2025-04-25 13:58:56
53843,,{2212},2025-04-25 14:00:48
53844,,{532},2025-04-25 14:02:40
53845,,"{4611, 1172}",2025-04-25 14:04:32
53846,,{4870},2025-04-25 14:06:24
53847,,{1515},2025-04-25 14:08:16
53848,,{1338},2025-04-25 14:10:08
53849,,{3523},2025-04-25 14:12:00
53850,,{272},2025-04-25 14:13:52
53851,,{2974},2025-04-25 14:15:44
53852,,"{1022, 1124}",2025-04-25 14:17:36
53853,,{3336},2025-04-25 14:19:28
53854,,{3821},2025-04-25 14:21:20
53855,,{771},2025-04-25 14:23:12
53856,,{2913},2025-04-25 14:25:04
53857,,{3015},2025-04-25 14:26:56
53858,,{135},2025-04-25 14:28:48
53859,,{1148},2025-04-25 14:30:40
53860,,{4430},2025-04-25 14:32:32
53861,,{4305},2025-04-25 14:34:24
53862,,{4821},2025-04-25 14:36:16
53863,,{918},2025-04-25 14:38:08
53864,,{4521},2025-04-25 14:40:00
53865,,{4403},2025-04-25 14:41:52
53866,,"{3187, 3530}",2025-04-25 14:43:44
53867,,{4291},2025-04-25 14:45:36
53868,,{3759},2025-04-25 14:47:28
53869,,{2015},2025-04-25 14:49:20
53870,,{2873},2025-04-25 14:51:12
53871,,{1143},2025-04-25 14:53:04
53872,,{2163},2025-04-25 14:54:56
53873,,{3121},2025-04-25 14:56:48
53874,,{4378},2025-04-25 14:58:40
53875,,{3217},2025-04-25 15:00:32
53876,,{3756},2025-04-25 15:02:24
53877,,{2006},2025-04-25 15:04:16
53878,,{1251},2025-04-25 15:06:08
53879,,{1391},2025-04-25 15:08:00
53880,,{2346},2025-04-25 15:09:52
53881,,"{1014, 3520}",2025-04-25 15:11:44
53882,,{3780},2025-04-25 15:13:36
53883,,{250},2025-04-25 15:15:28
53884,,{4811},2025-04-25 15:17:20
53885,,{2994},2025-04-25 15:19:12
53886,,{4054},2025-04-25 15:21:04
53887,,{910},2025-04-25 15:22:56
53888,,{4666},2025-04-25 15:24:48
53889,,{1311},2025-04-25 15:26:40
53890,,{1645},2025-04-25 15:28:32
53891,,{1132},2025-04-25 15:30:24
53892,,{2245},2025-04-25 15:32:16
53893,,{5192},2025-04-25 15:34:08
53894,,{4420},2025-04-25 15:36:00
53895,,{2445},2025-04-25 15:37:52
53896,,{788},2025-04-25 15:39:44
53897,,{277},2025-04-25 15:41:36
53898,,{4716},2025-04-25 15:43:28
53899,,{4738},2025-04-25 15:45:20
53900,,{3763},2025-04-25 15:47:12
53901,,{2754},2025-04-25 15:49:04
53902,,{354},2025-04-25 15:50:56
53903,,{271},2025-04-25 15:52:48
53904,,{2912},2025-04-25 15:54:40
53905,,{2755},2025-04-25 15:56:32
53906,,{1667},2025-04-25 15:58:24
53907,,"{296, 3151, 4327}",2025-04-25 16:00:16
53908,,{957},2025-04-25 16:02:08
53909,,{668},2025-04-25 16:04:00
53910,,{4159},2025-04-25 16:05:52
53911,,{1978},2025-04-25 16:07:44
53912,,{2515},2025-04-25 16:09:36
53913,,{2489},2025-04-25 16:11:28
53914,,{2689},2025-04-25 16:13:20
53915,,{2311},2025-04-25 16:15:12
53916,,{205},2025-04-25 16:17:04
53917,,{628},2025-04-25 16:18:56
53918,,"{639, 3668}",2025-04-25 16:20:48
53919,,{1738},2025-04-25 16:22:40
53920,,{2315},2025-04-25 16:24:32
53921,,{4934},2025-04-25 16:26:24
53922,,{3451},2025-04-25 16:28:16
53923,,{2384},2025-04-25 16:30:08
53924,,{3351},2025-04-25 16:32:00
53925,,"{4476, 4103}",2025-04-25 16:33:52
53926,,{2660},2025-04-25 16:35:44
53927,,{590},2025-04-25 16:37:36
53928,,{4301},2025-04-25 16:39:28
53929,,{4437},2025-04-25 16:41:20
53930,,{2020},2025-04-25 16:43:12
53931,,{1362},2025-04-25 16:45:04
53932,,{116},2025-04-25 16:46:56
53933,,{4966},2025-04-25 16:48:48
53934,,{933},2025-04-25 16:50:40
53935,,{2670},2025-04-25 16:52:32
53936,,{2329},2025-04-25 16:54:24
53937,,{4411},2025-04-25 16:56:16
53938,,{2305},2025-04-25 16:58:08
53939,,{553},2025-04-25 17:00:00
53940,,{263},2025-04-25 17:01:52
53941,,{1224},2025-04-25 17:03:44
53942,,{197},2025-04-25 17:05:36
53943,,{1348},2025-04-25 17:07:28
53944,,{590},2025-04-25 17:09:20
53945,,{3822},2025-04-25 17:11:12
53946,,{1851},2025-04-25 17:13:04
53947,,{354},2025-04-25 17:14:56
53948,,{5152},2025-04-25 17:16:48
53949,,{2240},2025-04-25 17:18:40
53950,,{1337},2025-04-25 17:20:32
53951,,{2953},2025-04-25 17:22:24
53952,,{952},2025-04-25 17:24:16
53953,,{3473},2025-04-25 17:26:08
53954,,{4267},2025-04-25 17:28:00
53955,,{4913},2025-04-25 17:29:52
53956,,{53},2025-04-25 17:31:44
53957,,{2129},2025-04-25 17:33:36
53958,,{1047},2025-04-25 17:35:28
53959,,{2353},2025-04-25 17:37:20
53960,,{2977},2025-04-25 17:39:12
53961,,{2947},2025-04-25 17:41:04
53962,,{1466},2025-04-25 17:42:56
53963,,{4724},2025-04-25 17:44:48
53964,,{1224},2025-04-25 17:46:40
53965,,{4085},2025-04-25 17:48:32
53966,,{1039},2025-04-25 17:50:24
53967,,{4981},2025-04-25 17:52:16
53968,,{4287},2025-04-25 17:54:08
53969,,{2374},2025-04-25 17:56:00
53970,,"{5158, 1030}",2025-04-25 17:57:52
53971,,{1730},2025-04-25 17:59:44
53972,,{3862},2025-04-25 18:01:36
53973,,{3815},2025-04-25 18:03:28
53974,,{4047},2025-04-25 18:05:20
53975,,{4158},2025-04-25 18:07:12
53976,,{5271},2025-04-25 18:09:04
53977,,{4466},2025-04-25 18:10:56
53978,,{4829},2025-04-25 18:12:48
53979,,{3574},2025-04-25 18:14:40
53980,,{4981},2025-04-25 18:16:32
53981,,{4788},2025-04-25 18:18:24
53982,,{1694},2025-04-25 18:20:16
53983,,{931},2025-04-25 18:22:08
53984,,{2374},2025-04-25 18:24:00
53985,,{294},2025-04-25 18:25:52
53986,,{3760},2025-04-25 18:27:44
53987,,{5238},2025-04-25 18:29:36
53988,,{1740},2025-04-25 18:31:28
53989,,{1381},2025-04-25 18:33:20
53990,,{2527},2025-04-25 18:35:12
53991,,{2882},2025-04-25 18:37:04
53992,,{2864},2025-04-25 18:38:56
53993,,{254},2025-04-25 18:40:48
53994,,{4883},2025-04-25 18:42:40
53995,,{4897},2025-04-25 18:44:32
53996,,{2979},2025-04-25 18:46:24
53997,,{1851},2025-04-25 18:48:16
53998,,{3252},2025-04-25 18:50:08
53999,,"{996, 2641, 3144}",2025-04-25 18:52:00
54000,,{803},2025-04-25 18:53:52
54001,,{4447},2025-04-25 18:55:44
54002,,{77},2025-04-25 18:57:36
54003,,{4584},2025-04-25 18:59:28
54004,,{4689},2025-04-25 19:01:20
54005,,{3406},2025-04-25 19:03:12
54006,,{2823},2025-04-25 19:05:04
54007,,{2397},2025-04-25 19:06:56
54008,,{2541},2025-04-25 19:08:48
54009,,{4464},2025-04-25 19:10:40
54010,,"{322, 4287, 4632}",2025-04-25 19:12:32
54011,,{2654},2025-04-25 19:14:24
54012,,{5129},2025-04-25 19:16:16
54013,,{1264},2025-04-25 19:18:08
54014,,{917},2025-04-25 19:20:00
54015,,"{2261, 69}",2025-04-25 19:21:52
